"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","PRECINCT","JURISDICTION_CODE","LOCATION_DESC","STATISTICAL_MURDER_FLAG","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","number"
227950640,"5/5/21","15:23:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1010337,243009,40.83364866,-73.90573092,701
227127705,"4/18/21","23:40:00","MANHATTAN",30,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK",998619,238798,40.8221175,-73.94808523,343
236362253,"11/16/21","11:40:00","BROOKLYN",71,0,"",FALSE,"","","","18-24","M","BLACK",996157,180592,40.66236024,-73.95708364,631
227431725,"4/27/21","18:15:00","BRONX",47,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1021249,260648,40.88202341,-73.86620094,701
235259981,"10/21/21","01:10:00","MANHATTAN",32,0,"",FALSE,"","","","25-44","M","BLACK",1001339,236103,40.81471564,-73.93826454,343
234403156,"10/2/21","20:27:00","BRONX",41,0,"",FALSE,"","","","18-24","M","BLACK",1015073,239579,40.82421904,-73.88863222,701
237963146,"12/16/21","09:45:00","MANHATTAN",30,0,"GROCERY/BODEGA",TRUE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC",999453,241204,40.82871989,-73.94506648,343
233502665,"9/13/21","15:50:00","BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","25-44","F","BLACK",1018075,179398,40.65902638,-73.87808807,631
238433140,"12/29/21","22:39:00","BRONX",49,0,"",FALSE,"","","","18-24","F","WHITE HISPANIC",1025699,253687,40.86289784,-73.85015137,701
226139414,"3/25/21","19:50:00","BROOKLYN",83,0,"",FALSE,"","","","25-44","M","BLACK",1010384,190019,40.68820466,-73.90576706,631
229943475,"6/22/21","02:29:00","BROOKLYN",67,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1007170,179259,40.6586798,-73.91739273,631
236254076,"11/13/21","16:59:00","BRONX",44,0,"BAR/NIGHT CLUB",TRUE,"18-24","M","BLACK","25-44","M","BLACK HISPANIC",1006999,245897,40.84158461,-73.91778364,701
225601140,"3/13/21","03:50:00","BROOKLYN",90,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1001951,195081,40.70211956,-73.93616159,631
232496781,"8/19/21","20:32:00","BROOKLYN",77,0,"",FALSE,"25-44","M","BLACK","45-64","F","BLACK",1004557,183513,40.67036246,-73.92679774,631
235740735,"10/31/21","00:50:00","BRONX",49,0,"",FALSE,"","","","18-24","M","WHITE HISPANIC",1023113,256116,40.86957647,-73.8594864,701
234001215,"9/24/21","00:11:00","BRONX",43,0,"COMMERCIAL BLDG",FALSE,"","","","18-24","F","WHITE HISPANIC",1020183,239283,40.82338729,-73.87017045,701
231638077,"8/1/21","04:50:00","QUEENS",113,0,"",FALSE,"25-44","M","BLACK","45-64","M","BLACK",1045755,191431,40.69190515,-73.77821326,296
238209823,"12/22/21","20:04:00","MANHATTAN",26,0,"HOSPITAL",FALSE,"","","","<18","M","BLACK",994831,232862,40.80583019,-73.9617809,343
233080843,"9/2/21","18:32:00","BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",997242,193691,40.6983125,-73.9531476,631
230482153,"7/5/21","04:54:00","BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",1009487,235826,40.81393584,-73.90882957,701
225295736,"3/7/21","06:15:00","BROOKLYN",75,0,"",TRUE,"25-44","M","BLACK HISPANIC","25-44","F","WHITE HISPANIC",1020492,187865,40.68225682,-73.86933111,631
234613901,"10/6/21","04:34:00","BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1007252,239375,40.82368294,-73.91689163,701
237712311,"12/11/21","16:03:00","BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","45-64","M","BLACK",984325,147989,40.57287977,-73.99973147,631
233172869,"9/5/21","04:20:00","BRONX",47,0,"",FALSE,"","","","25-44","F","BLACK",1026055,269635,40.90666838,-73.84876479,701
235839217,"11/2/21","09:06:00","BRONX",52,0,"",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1014487,254336,40.86472467,-73.89068301,701
230162222,"6/26/21","20:18:00","BRONX",41,0,"",FALSE,"","","","18-24","M","BLACK",1013355,240319,40.82625595,-73.89483646,701
236094288,"11/9/21","20:56:00","BROOKLYN",76,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",982324,185643,40.67623191,-74.006945,631
226478359,"4/3/21","18:00:00","BROOKLYN",84,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",988466,194673,40.7010164,-73.98479641,631
236458892,"11/18/21","11:00:00","BROOKLYN",81,0,"",FALSE,"","","","25-44","M","BLACK",1004234,186462,40.67845753,-73.92795337,631
227344206,"4/24/21","01:00:00","QUEENS",110,0,"",FALSE,"","","","18-24","M","BLACK HISPANIC",1028240,216107,40.75973906,-73.84121122,296
233210854,"9/7/21","01:05:00","BRONX",43,0,"",FALSE,"","","","25-44","M","WHITE HISPANIC",1019006,239481,40.82393545,-73.87442208,701
228709427,"5/19/21","23:22:00","BRONX",41,0,"",FALSE,"","","","25-44","M","BLACK",1013033,238140,40.82027627,-73.89600928,701
228062046,"5/12/21","04:53:00","BRONX",46,0,"MULTI DWELL - APT BUILD",FALSE,"","","","18-24","M","BLACK",1007160,247651,40.84639841,-73.91719577,701
222932692,"1/11/21","23:49:00","BRONX",47,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","<18","M","BLACK",1020808,262493,40.88708919,-73.86778567,701
228918110,"5/31/21","11:16:00","BROOKLYN",75,0,"",FALSE,"","","","25-44","M","BLACK",1019359,185290,40.6751936,-73.87342955,631
231810237,"8/4/21","21:56:00","BROOKLYN",79,0,"",FALSE,"","","","25-44","M","BLACK",995444,191207,40.69149695,-73.95963596,631
229848041,"6/19/21","01:55:00","BRONX",41,0,"",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1011153,235312,40.81252013,-73.902813,701
231631686,"7/31/21","22:40:00","BROOKLYN",75,0,"",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1019860,189120,40.68570407,-73.87160315,631
226542152,"4/5/21","22:10:00","BRONX",44,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","F","BLACK",1004214,244406,40.83749898,-73.92785342,701
234268729,"9/29/21","12:50:00","BRONX",48,0,"",FALSE,"18-24","M","BLACK HISPANIC","<18","M","BLACK HISPANIC",1016838,250252,40.85350696,-73.8822031,701
232143141,"8/12/21","01:58:00","BROOKLYN",69,0,"",FALSE,"","","","<18","M","BLACK",1012107,174971,40.64689602,-73.89961643,631
235033374,"10/15/21","20:30:00","MANHATTAN",7,0,"",FALSE,"","","","<18","M","BLACK",987969,200865,40.71801219,-73.98658542,343
224410635,"2/15/21","15:00:00","BRONX",43,0,"",FALSE,"<18","M","WHITE HISPANIC","25-44","M","BLACK",1020475,244133,40.83669795,-73.86908923,701
227950654,"5/7/21","03:30:00","MANHATTAN",28,0,"",FALSE,"","","","18-24","M","BLACK",997872,232722,40.80544176,-73.95079653,343
234101078,"9/26/21","22:31:00","BRONX",44,0,"",FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC",1006176,243360,40.83462336,-73.92076636,701
230421165,"7/2/21","02:19:00","BROOKLYN",79,0,"",FALSE,"18-24","F","BLACK","18-24","M","BLACK",1000382,192387,40.69472816,-73.94182675,631
232390407,"8/17/21","13:00:00","BRONX",41,0,"COMMERCIAL BLDG",TRUE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1015966,235235,40.81229282,-73.88542618,701
228676424,"5/25/21","19:27:00","MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1001213,229173,40.79569494,-73.93873725,343
235457028,"10/24/21","20:49:00","BRONX",46,0,"",TRUE,"<18","M","WHITE HISPANIC","18-24","M","BLACK",1012088,251301,40.85640241,-73.89936892,701
231866068,"8/5/21","08:57:00","QUEENS",103,0,"",FALSE,"25-44","M","BLACK","18-24","M","ASIAN / PACIFIC ISLANDER",1037949,195015,40.70179318,-73.80633317,296
235264966,"10/19/21","19:25:00","MANHATTAN",26,0,"",FALSE,"<18","M","BLACK","18-24","M","BLACK",996434,235757,40.81377409,-73.95598531,343
227344444,"4/25/21","00:55:00","BROOKLYN",71,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK",997457,181411,40.66460637,-73.95239629,631
233766393,"9/17/21","20:02:00","BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1005786,187336,40.68085283,-73.92235517,631
233769246,"9/19/21","01:30:00","MANHATTAN",32,0,"GROCERY/BODEGA",FALSE,"<18","M","BLACK","18-24","M","BLACK",1000257,238942,40.82250992,-73.94216668,343
232132667,"8/11/21","09:55:00","BRONX",48,0,"GROCERY/BODEGA",FALSE,"","","","25-44","M","BLACK HISPANIC",1014516,247209,40.8451631,-73.89061034,701
237712307,"12/10/21","23:31:00","MANHATTAN",30,0,"",FALSE,"","","","45-64","M","BLACK",999327,240977,40.82809706,-73.94552228,343
233179436,"9/6/21","03:52:00","QUEENS",102,0,"",FALSE,"18-24","M","ASIAN / PACIFIC ISLANDER","25-44","M","BLACK",1034148,192848,40.69586753,-73.82005769,296
235742976,"10/31/21","00:22:00","BRONX",47,0,"",FALSE,"","","","25-44","M","WHITE HISPANIC",1024006,266909,40.89919587,-73.85619357,701
226841290,"4/12/21","21:20:00","BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"","","","25-44","M","BLACK",1022040,240165,40.82580038,-73.86345589,701
222563766,"1/3/21","21:21:00","BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","25-44","M","BLACK",1005947,235372,40.81269914,-73.92161974,701
225063427,"3/2/21","23:32:00","BROOKLYN",67,0,"HOSPITAL",FALSE,"","","","25-44","M","BLACK",1008789,177637,40.65422342,-73.91156341,631
225929565,"3/21/21","22:08:00","BRONX",47,0,"",FALSE,"","","","25-44","M","BLACK",1026072,259030,40.87756097,-73.84876952,701
233307767,"9/8/21","19:31:00","BROOKLYN",77,0,"",FALSE,"","","","25-44","M","BLACK",999272,185194,40.67498697,-73.94584563,631
237290043,"12/3/21","02:25:00","BROOKLYN",60,0,"PVT HOUSE",TRUE,"","","","25-44","M","BLACK",994256,150750,40.58045253,-73.96397986,631
232194971,"8/13/21","01:11:00","BROOKLYN",90,0,"",FALSE,"","","","18-24","M","BLACK",999165,196220,40.70525098,-73.94620696,631
223827862,"2/1/21","22:20:00","BRONX",48,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","WHITE HISPANIC","25-44","F","BLACK HISPANIC",1013207,249659,40.85189201,-73.8953309,701
236403182,"11/17/21","17:06:00","BRONX",47,0,"",TRUE,"","","","18-24","M","BLACK",1022178,256770,40.87137556,-73.86286333,701
229848437,"6/20/21","20:11:00","BRONX",40,0,"",FALSE,"","","","25-44","M","WHITE HISPANIC",1006124,236255,40.81512229,-73.92097743,701
232591780,"8/21/21","00:23:00","BRONX",44,0,"",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1007369,244370,40.83739248,-73.91645167,701
233172870,"9/5/21","02:44:00","BRONX",48,0,"",FALSE,"","","","<18","M","BLACK HISPANIC",1012644,247600,40.84624249,-73.89737469,701
237712917,"12/12/21","02:07:00","BROOKLYN",77,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","WHITE HISPANIC",1001173,184695,40.6736139,-73.93899359,631
224642508,"2/18/21","04:00:00","MANHATTAN",32,0,"",FALSE,"18-24","M","BLACK","25-44","M","BLACK",999303,238123,40.82026368,-73.94561541,343
234208836,"9/28/21","20:40:00","MANHATTAN",24,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",991495,226842,40.78931029,-73.97383765,343
231965176,"8/6/21","23:46:00","BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"","","","25-44","M","BLACK",990824,149705,40.57758742,-73.97633607,631
232862807,"8/27/21","00:05:00","BRONX",42,0,"",FALSE,"","","","25-44","M","BLACK",1007843,239931,40.82520744,-73.9147543,701
233886294,"9/21/21","15:35:00","BROOKLYN",84,0,"",FALSE,"","","","25-44","M","BLACK HISPANIC",987920,194788,40.70133229,-73.9867655,631
238040458,"12/17/21","20:59:00","MANHATTAN",34,0,"",FALSE,"","","","25-44","M","BLACK HISPANIC",1004796,255322,40.86745882,-73.92571668,343
236285198,"11/13/21","22:17:00","BRONX",47,0,"",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1024543,265072,40.89415146,-73.85426216,701
224950990,"2/26/21","20:05:00","BROOKLYN",77,0,"",FALSE,"","","","45-64","M","BLACK",1000331,183813,40.67119457,-73.94203112,631
228798151,"5/27/21","21:30:00","QUEENS",105,0,"",FALSE,"","","","<18","M","BLACK",1058925,180924,40.66296462,-73.73083869,296
230606421,"7/8/21","01:16:00","QUEENS",113,0,"",FALSE,"","","","18-24","M","BLACK",1041835,189204,40.68581894,-73.79236784,296
231637053,"7/31/21","22:36:00","QUEENS",115,0,"",FALSE,"","","","25-44","M","WHITE HISPANIC",1020765,213373,40.75226897,-73.86820845,296
229863864,"6/21/21","05:10:00","MANHATTAN",32,0,"",FALSE,"","","","18-24","M","BLACK",998593,235938,40.81426765,-73.94818529,343
231026972,"7/18/21","05:26:00","BRONX",42,0,"",FALSE,"","","","25-44","M","WHITE HISPANIC",1011174,246996,40.8445893,-73.90269025,701
233149851,"9/4/21","20:18:00","MANHATTAN",32,0,"",TRUE,"18-24","M","WHITE HISPANIC","18-24","M","ASIAN / PACIFIC ISLANDER",998593,235938,40.81426765,-73.94818529,343
231512062,"7/28/21","13:10:00","QUEENS",101,0,"",FALSE,"","","","25-44","M","WHITE",1053356,155686,40.59373711,-73.7511702,296
228630118,"5/24/21","20:22:00","QUEENS",105,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1057434,197407,40.70821894,-73.73603387,296
227344443,"4/25/21","06:30:00","BRONX",50,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",1012082,259912,40.88003699,-73.89935484,701
232291905,"8/15/21","22:55:00","QUEENS",113,0,"",FALSE,"","","","18-24","M","BLACK",1050524,184722,40.67345611,-73.76108223,296
227950655,"5/8/21","23:37:00","MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",998025,226411,40.78811954,-73.95025681,343
231186872,"7/21/21","19:50:00","QUEENS",115,0,"",FALSE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1022400,214364,40.7549821,-73.86230166,296
230712737,"7/9/21","17:55:00","BRONX",42,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1012450,243020,40.83367236,-73.89809513,701
228917764,"5/31/21","22:20:00","BRONX",40,0,"",FALSE,"45-64","M","BLACK","45-64","M","BLACK",1007164,239140,40.82303816,-73.91721039,701
232946699,"8/31/21","00:40:00","QUEENS",101,0,"",FALSE,"","","","25-44","M","BLACK",1053639,158980,40.60277623,-73.75011736,296
237173137,"12/1/21","03:15:00","BRONX",40,0,"",FALSE,"","","","25-44","M","WHITE HISPANIC",1006241,236593,40.81604971,-73.92055364,701
236650847,"11/20/21","15:01:00","MANHATTAN",25,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"<18","M","WHITE HISPANIC","18-24","M","BLACK",1002883,231248,40.80138689,-73.93270006,343
229822601,"6/19/21","00:39:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",1010169,244577,40.83795286,-73.90633196,701
228426149,"5/19/21","21:36:00","QUEENS",113,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE","45-64","M","BLACK",1049021,189295,40.68601904,-73.7664566,296
237630152,"12/9/21","18:28:00","BROOKLYN",69,0,"",FALSE,"","","","25-44","M","BLACK",1008575,170521,40.63469213,-73.91236032,631
236105014,"10/28/21","20:44:00","BRONX",40,0,"",FALSE,"","","","18-24","M","BLACK HISPANIC",1010330,236424,40.81557473,-73.90578181,701
234396486,"10/1/21","17:48:00","BROOKLYN",81,0,"",FALSE,"","","","25-44","M","BLACK",1001546,190106,40.68846514,-73.93763502,631
231351984,"7/24/21","02:46:00","QUEENS",103,0,"",TRUE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC",1039265,192987,40.69621872,-73.80160353,296
230448647,"7/4/21","04:17:00","BRONX",42,0,"",TRUE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC",1014375,242982,40.8335617,-73.89113894,701
223198985,"1/16/21","12:39:00","MANHATTAN",32,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","25-44","F","BLACK",1000828,240293,40.82621698,-73.94010027,343
225089050,"3/3/21","00:01:00","MANHATTAN",26,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",996049,236334,40.81535832,-73.95737516,343
230190941,"6/28/21","19:35:00","MANHATTAN",26,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","25-44","M","BLACK",996279,235478,40.81300853,-73.95654577,343
226503935,"4/3/21","18:23:00","BRONX",44,0,"",FALSE,"18-24","M","BLACK","65+","M","BLACK",1008053,241673,40.82998817,-73.91398934,701
231562493,"7/29/21","18:55:00","QUEENS",101,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1047410,156429,40.59582086,-73.77257302,296
232864589,"8/29/21","03:28:00","BROOKLYN",88,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","F","BLACK",991710,192033,40.69376807,-73.97309982,631
233886293,"9/21/21","15:09:00","BROOKLYN",84,0,"",FALSE,"","","","18-24","M","WHITE HISPANIC",988338,191610,40.69260923,-73.9852599,631
229822598,"6/19/21","03:12:00","MANHATTAN",32,0,"",FALSE,"","","","18-24","F","BLACK",1001374,239100,40.8229415,-73.93813045,343
230885990,"7/15/21","13:40:00","BRONX",47,0,"PVT HOUSE",FALSE,"","","","25-44","M","BLACK",1022476,260798,40.88242988,-73.86176286,701
229643173,"6/16/21","22:46:00","BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"","","","18-24","M","WHITE HISPANIC",989493,154385,40.59043398,-73.98112383,631
237362442,"12/4/21","00:13:00","MANHATTAN",25,1,"",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC",1001575,232339,40.80438405,-73.93742167,343
224949526,"2/26/21","05:18:00","BRONX",43,0,"MULTI DWELL - APT BUILD",FALSE,"65+","M","WHITE","25-44","M","WHITE HISPANIC",1023770,244142,40.83670852,-73.85718151,701
228307360,"5/17/21","04:00:00","BRONX",48,0,"",FALSE,"","","","<18","M","BLACK HISPANIC",1015735,250750,40.85487783,-73.88618785,701
223603560,"1/26/21","22:30:00","BRONX",43,0,"",FALSE,"18-24","M","BLACK","25-44","M","WHITE",1023479,238790,40.82202013,-73.85826444,701
234973159,"10/14/21","10:40:00","MANHATTAN",33,0,"",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",999124,244700,40.83831597,-73.94624755,343
227950650,"5/6/21","23:28:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1010706,243782,40.83576922,-73.90439442,701
227182807,"4/21/21","01:15:00","MANHATTAN",34,0,"",TRUE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1006930,254095,40.86408585,-73.91800528,343
226320600,"3/30/21","22:23:00","BRONX",45,0,"",TRUE,"18-24","M","WHITE","18-24","M","BLACK HISPANIC",1032091,241976,40.83072233,-73.82712606,701
231047257,"7/18/21","22:50:00","BROOKLYN",88,0,"",TRUE,"","","","25-44","M","BLACK",995457,187733,40.6819616,-73.95959486,631
229540932,"6/14/21","01:54:00","QUEENS",113,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1049028,187573,40.68129251,-73.76644791,296
232291903,"8/15/21","23:24:00","BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",997242,193691,40.6983125,-73.9531476,631
231944879,"8/8/21","02:54:00","QUEENS",103,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1038772,191980,40.6934578,-73.80338956,296
233173932,"9/4/21","03:28:00","BRONX",45,0,"",TRUE,"","","","45-64","M","BLACK",1032170,260888,40.88262959,-73.8267054,701
230482154,"7/5/21","04:45:00","BRONX",44,0,"",FALSE,"","","","45-64","M","BLACK",1007981,244635,40.8381182,-73.91423903,701
232887624,"8/27/21","09:23:00","BRONX",40,0,"",TRUE,"<18","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC",1006964,232980,40.80613121,-73.91795386,701
229283287,"6/8/21","04:10:00","BROOKLYN",79,0,"",TRUE,"","","","25-44","M","BLACK",1001523,192971,40.69632895,-73.93771061,631
230412254,"7/3/21","22:03:00","MANHATTAN",23,0,"",FALSE,"","","","25-44","M","BLACK",998746,229343,40.79616594,-73.94764679,343
236054429,"11/8/21","20:32:00","BROOKLYN",81,0,"",FALSE,"","","","25-44","M","BLACK",1001950,192898,40.69612774,-73.93617093,631
228049710,"5/11/21","17:04:00","BROOKLYN",73,0,"",FALSE,"18-24","M","BLACK","<18","M","BLACK",1007763,185203,40.67499319,-73.9152347,631
227511956,"4/29/21","01:43:00","BROOKLYN",75,0,"",FALSE,"","","","25-44","M","BLACK",1012669,181001,40.66344526,-73.89756581,631
231810233,"8/4/21","17:20:00","QUEENS",103,0,"",FALSE,"25-44","M","BLACK","25-44","F","BLACK",1039378,192669,40.69534519,-73.80119863,296
232291899,"8/14/21","04:11:00","BRONX",46,0,"",TRUE,"","","","18-24","M","BLACK",1008497,248717,40.84932069,-73.91235948,701
226705488,"4/8/21","19:45:00","QUEENS",105,0,"PVT HOUSE",FALSE,"","","","25-44","M","BLACK",1054819,196381,40.70542406,-73.74547662,296
234396302,"10/2/21","04:00:00","BRONX",52,0,"",FALSE,"","","","25-44","M","WHITE HISPANIC",1010376,253620,40.8627726,-73.90554864,701
231641623,"8/1/21","04:13:00","BRONX",48,2,"",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1017239,246250,40.84252117,-73.88077326,701
230717903,"7/11/21","01:09:00","BROOKLYN",79,0,"",FALSE,"<18","F","WHITE HISPANIC","45-64","M","BLACK",996546,187436,40.68114496,-73.95566904,631
229822601,"6/19/21","00:39:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","F","BLACK",1010169,244577,40.83795286,-73.90633196,701
236363733,"11/16/21","22:39:00","MANHATTAN",14,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK HISPANIC",988590,213119,40.75164613,-73.98433731,343
233200294,"9/6/21","07:49:00","QUEENS",106,0,"",TRUE,"","","","45-64","M","BLACK",1037884,182044,40.66619122,-73.80667084,296
234985334,"10/14/21","16:50:00","BROOKLYN",69,0,"",FALSE,"","","","18-24","M","BLACK",1012873,171609,40.63766561,-73.89687035,631
230835285,"7/14/21","18:42:00","MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","F","BLACK",1000868,225731,40.78624824,-73.93999178,343
235801033,"11/1/21","17:30:00","MANHATTAN",25,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK HISPANIC",1001769,234797,40.81113019,-73.93671451,343
237362977,"12/3/21","18:15:00","BRONX",46,0,"COMMERCIAL BLDG",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC",1012382,253198,40.86160817,-73.89829816,701
230193605,"6/28/21","18:50:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","45-64","M","BLACK",1010363,182581,40.66778911,-73.9058716,631
233564842,"9/14/21","17:38:00","BROOKLYN",63,0,"",FALSE,"","","","18-24","M","BLACK",1002200,168831,40.63006865,-73.93533344,631
